Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
510002;3732545055;3741215116;275.860075;shellSort
520002;575508722;584348786;308.534582;shellSort
530002;87478876;97018938;297.686353;shellSort
540002;905368191;915088255;327.442255;shellSort
550002;622671621;632571684;313.235158;shellSort
560002;2321216368;2331296430;371.976014;shellSort
570002;1484271097;1494531160;334.317889;shellSort
580002;2452476329;2462916393;321.689309;shellSort
590002;2059756383;2070376444;309.122384;shellSort
600002;3653290802;3664090866;352.926053;shellSort
610002;2877796491;2888776556;332.033446;shellSort
620002;3905303056;3916463122;364.440857;shellSort
630002;3451134856;3462474922;356.437457;shellSort
640002;1601186894;1612706955;418.655987;shellSort
650002;403645825;415345890;386.305507;shellSort
660002;1504417302;1516297363;419.939121;shellSort
670002;891346892;903406956;400.595397;shellSort
680002;2883285992;2895526053;457.913862;shellSort
690002;1784852787;1797272851;424.730101;shellSort
700002;3181151762;3193751827;465.050707;shellSort
710002;2354182875;2366962941;441.495131;shellSort
720002;886932880;899892945;524.570292;shellSort
730002;3695235394;3708375458;483.242871;shellSort
740002;758834682;772154746;525.420714;shellSort
750002;4271104282;4284604348;505.088088;shellSort
760002;2529347120;2543027184;577.575375;shellSort
770002;1030529039;1044389108;535.700424;shellSort
780002;2626314676;2640354743;583.070244;shellSort
790002;1760693163;1774913228;556.415415;shellSort
800002;1005403724;1019803786;659.971000;shellSort
810002;3595205570;3609785633;618.198125;shellSort
820002;705517618;720277680;644.806523;shellSort
830002;4019841183;4034781247;612.059153;shellSort
840002;2541345328;2556465391;696.220103;shellSort
850002;972446802;987746867;652.286549;shellSort
860002;2531561168;2547041234;700.712280;shellSort
870002;1672306602;1687966667;678.379567;shellSort
880002;1204084110;1219924175;787.983099;shellSort
890002;3234940959;3250961023;714.375968;shellSort
900002;682703376;698903443;769.118467;shellSort
910002;3746202669;3762582735;731.182120;shellSort
920002;3012553913;3029113976;850.435935;shellSort
930002;822984542;839724606;777.787636;shellSort
940002;2977531889;2994451956;840.521327;shellSort
950002;1470488481;1487588550;803.506356;shellSort
950000;2269191570;2286291602;968.768076;shellSort
960000;3851340274;3868620300;1120.249200;shellSort
970000;474522657;491982685;1023.859898;shellSort
980000;3062346948;3079986976;1086.316572;shellSort
990000;1126135176;1143955205;1019.392411;shellSort
1000000;1618650936;1636650962;1156.512084;shellSort
