Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
440002;2274525;8474027;0.150251;quickSort
450002;2356868;8015117;0.159486;quickSort
460002;2408466;8511397;0.159487;quickSort
470002;2463532;8814895;0.141329;quickSort
480002;2546919;8506235;0.151736;quickSort
490002;2599916;8970186;0.192848;quickSort
500002;2604759;10262729;0.154357;quickSort
510002;2701147;9513389;0.171897;quickSort
520002;2747670;10105250;0.169533;quickSort
530002;2815966;9945429;0.174296;quickSort
540002;2890635;9730814;0.167753;quickSort
550002;2943248;10321568;0.159642;quickSort
560002;2998017;10984547;0.176540;quickSort
570002;3080473;10257975;0.175923;quickSort
580002;3108952;11034366;0.179393;quickSort
590002;3184798;10972064;0.185747;quickSort
600002;3233149;11445021;0.187267;quickSort
610002;3309548;11208419;0.208021;quickSort
620002;3366370;11284653;0.197092;quickSort
630002;3414306;12246703;0.213061;quickSort
640002;3464984;12610482;0.192796;quickSort
650002;3562523;12180380;0.219581;quickSort
660002;3602672;12502300;0.195943;quickSort
670002;3650008;13393963;0.199216;quickSort
680002;3694351;13650253;0.203825;quickSort
690002;3791038;13104294;0.232195;quickSort
700002;3853102;13220140;0.234699;quickSort
710002;3902928;13759925;0.226310;quickSort
720002;3982597;13290013;0.222795;quickSort
730002;4054894;13293752;0.235701;quickSort
740002;4106658;13579390;0.265435;quickSort
750002;4168826;13892761;0.223890;quickSort
760002;4212250;14542343;0.250851;quickSort
770002;4257862;15238530;0.264545;quickSort
780002;4308757;15383959;0.264471;quickSort
790002;4411366;15096293;0.284934;quickSort
800002;4483507;15337181;0.271155;quickSort
810002;4546030;15064113;0.262783;quickSort
820002;4597466;15477375;0.274528;quickSort
830002;4668918;15282580;0.261417;quickSort
840002;4718234;15697585;0.266033;quickSort
850002;4807531;15420569;0.288892;quickSort
860002;4874695;15739403;0.268676;quickSort
870002;4919596;16171686;0.273431;quickSort
880002;4980850;16415371;0.294154;quickSort
890002;5047267;16732431;0.275253;quickSort
900002;5065774;17931476;0.331579;quickSort
910002;5177152;17064149;0.315011;quickSort
920002;5241033;17702533;0.340788;quickSort
930002;5292936;17458275;0.301386;quickSort
940002;5351580;18026303;0.301690;quickSort
950002;5431627;17701713;0.318981;quickSort
960002;5495979;17965861;0.292310;quickSort
970002;5536818;18772955;0.324039;quickSort
980002;5569967;19017882;0.366962;quickSort
990002;5691266;18363815;0.416604;quickSort
990000;5692591;18967598;0.379465;quickSort
1000000;5712788;20448527;0.366458;quickSort
0;0;0;0.000001;quickSort
500;1192;4300;0.000079;quickSort
1000;2613;10553;0.000186;quickSort
1500;4036;16771;0.000260;quickSort
2000;5639;22823;0.000327;quickSort
2500;7192;30543;0.000418;quickSort
3000;8973;36182;0.000510;quickSort
3500;10566;42717;0.000609;quickSort
4000;12408;49016;0.000703;quickSort
4500;13823;60342;0.000799;quickSort
5000;15632;67515;0.000901;quickSort
5500;17656;69411;0.001006;quickSort
