Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
182500;3032992;3397991;0.117863;heapSort
183000;3041036;3407035;0.128909;heapSort
183500;3051065;3418064;0.127417;heapSort
184000;3060001;3428000;0.130480;heapSort
184500;3068813;3437812;0.130270;heapSort
185000;3078405;3448404;0.119456;heapSort
185500;3086801;3457800;0.154188;heapSort
186000;3096054;3468053;0.124904;heapSort
186500;3104801;3477800;0.119701;heapSort
187000;3114296;3488295;0.148708;heapSort
187500;3123161;3498160;0.135201;heapSort
188000;3132616;3508615;0.127160;heapSort
188500;3141254;3518253;0.120482;heapSort
189000;3149804;3527803;0.122270;heapSort
189500;3158913;3537912;0.124553;heapSort
190000;3168212;3548211;0.130526;heapSort
190500;3177363;3558362;0.129433;heapSort
191000;3186246;3568245;0.142835;heapSort
191500;3196174;3579173;0.123224;heapSort
192000;3204323;3588322;0.131071;heapSort
192500;3213832;3598831;0.129590;heapSort
193000;3222438;3608437;0.129715;heapSort
193500;3232592;3619591;0.135596;heapSort
194000;3240730;3628729;0.124183;heapSort
194500;3250246;3639245;0.138338;heapSort
195000;3258852;3648851;0.124614;heapSort
195500;3267578;3658577;0.124670;heapSort
196000;3277978;3669977;0.126906;heapSort
196500;3286879;3679878;0.129012;heapSort
197000;3295750;3689749;0.136783;heapSort
197500;3303622;3698621;0.132173;heapSort
198000;3313468;3709467;0.156609;heapSort
198500;3322259;3719258;0.134886;heapSort
199000;3332062;3730061;0.130453;heapSort
199500;3340441;3739440;0.132692;heapSort
200000;3349941;3749940;0.131231;heapSort
200500;3359446;3760445;0.133450;heapSort
201000;3368066;3770065;0.139246;heapSort
201500;3377261;3780260;0.129869;heapSort
202000;3386160;3790159;0.145527;heapSort
202500;3395515;3800514;0.138035;heapSort
203000;3404451;3810450;0.131215;heapSort
203500;3413607;3820606;0.138332;heapSort
204000;3422512;3830511;0.137780;heapSort
204500;3431230;3840229;0.138980;heapSort
205000;3440611;3850610;0.136040;heapSort
205500;3449996;3860995;0.142087;heapSort
206000;3458632;3870631;0.130542;heapSort
206500;3468459;3881458;0.133200;heapSort
207000;3477127;3891126;0.146259;heapSort
207500;3486287;3901286;0.139010;heapSort
208000;3496256;3912255;0.132387;heapSort
208500;3504373;3921372;0.131715;heapSort
209000;3513427;3931426;0.147110;heapSort
209500;3522165;3941164;0.133802;heapSort
210000;3530903;3950902;0.137132;heapSort
210500;3540854;3961853;0.143720;heapSort
211000;3549280;3971279;0.140242;heapSort
211500;3558852;3981851;0.139618;heapSort
212000;3568092;3992091;0.140013;heapSort
212500;3577246;4002245;0.153122;heapSort
213000;3585870;4011869;0.163578;heapSort
213500;3595038;4022037;0.154156;heapSort
214500;3613790;4042789;0.150965;heapSort
215000;3622508;4052507;0.149367;heapSort
215500;3631652;4062651;0.145192;heapSort
216000;3641530;4073529;0.154156;heapSort
216500;3650251;4083250;0.161994;heapSort
217000;3658327;4092326;0.159310;heapSort
217500;3668162;4103161;0.145073;heapSort
218000;3677358;4113357;0.149215;heapSort
218500;3686229;4123228;0.157010;heapSort
219000;3695906;4133905;0.159082;heapSort
219500;3705579;4144578;0.141840;heapSort
220000;3713844;4153843;0.142417;heapSort
220500;3723012;4164011;0.146125;heapSort
221000;3731923;4173922;0.144164;heapSort
221500;3740441;4183440;0.170259;heapSort
222000;3750185;4194184;0.151170;heapSort
222500;3759811;4204810;0.153633;heapSort
223000;3768538;4214537;0.147096;heapSort
223500;3777738;4224737;0.151213;heapSort
224000;3786799;4234798;0.155283;heapSort
224500;3796149;4245148;0.150272;heapSort
225000;3804831;4254830;0.157633;heapSort
225500;3814005;4265004;0.144488;heapSort
226000;3823433;4275432;0.150708;heapSort
226500;3832204;4285203;0.157809;heapSort
227000;3841677;4295676;0.157738;heapSort
227500;3850487;4305486;0.149849;heapSort
228500;3868615;4325614;0.148697;heapSort
229000;3877441;4335440;0.158102;heapSort
229500;3887009;4346008;0.155257;heapSort
230000;3896586;4356585;0.158993;heapSort
230500;3905768;4366767;0.156098;heapSort
231000;3914167;4376166;0.159675;heapSort
231500;3924214;4387213;0.165789;heapSort
232000;3932872;4396871;0.175986;heapSort
232500;3941852;4406851;0.164777;heapSort
233000;3950890;4416889;0.163005;heapSort
233500;3960303;4427302;0.170573;heapSort
234000;3969358;4437357;0.167678;heapSort
234500;3978154;4447153;0.181772;heapSort
235000;3987513;4457512;0.163753;heapSort
235500;3996897;4467896;0.167367;heapSort
236000;4005567;4477566;0.168755;heapSort
236500;4015407;4488406;0.169262;heapSort
237000;4023499;4497498;0.155741;heapSort
237500;4033882;4508881;0.155314;heapSort
238000;4042355;4518354;0.165764;heapSort
238500;4051682;4528681;0.154312;heapSort
239000;4060300;4538299;0.172878;heapSort
239500;4069272;4548271;0.173153;heapSort
240000;4079100;4559099;0.153785;heapSort
240500;4087665;4568664;0.167727;heapSort
241000;4097321;4579320;0.159814;heapSort
241500;4106403;4589402;0.166128;heapSort
242000;4115134;4599133;0.185842;heapSort
242500;4124497;4609496;0.157712;heapSort
243000;4134038;4620037;0.163916;heapSort
243500;4142837;4629836;0.156757;heapSort
244000;4152301;4640300;0.174564;heapSort
244500;4161640;4650639;0.179750;heapSort
245000;4170342;4660341;0.164968;heapSort
245500;4179627;4670626;0.169637;heapSort
246000;4189277;4681276;0.183895;heapSort
246500;4197821;4690820;0.173133;heapSort
247000;4207516;4701515;0.181619;heapSort
247500;4216476;4711475;0.184588;heapSort
248000;4225592;4721591;0.171186;heapSort
248500;4234504;4731503;0.168397;heapSort
249000;4242892;4740891;0.173348;heapSort
249500;4251990;4750989;0.169497;heapSort
250000;4261504;4761503;0.161614;heapSort
250500;4270300;4771299;0.170946;heapSort
251000;4280779;4782778;0.182490;heapSort
251500;4288744;4791743;0.190687;heapSort
252000;4298277;4802276;0.172371;heapSort
252500;4307802;4812801;0.172510;heapSort
253000;4316827;4822826;0.177685;heapSort
253500;4326980;4833979;0.177879;heapSort
254000;4335661;4843660;0.168558;heapSort
254500;4344315;4853314;0.178745;heapSort
255000;4352687;4862686;0.193009;heapSort
255500;4363069;4874068;0.174244;heapSort
256000;4371506;4883505;0.194929;heapSort
256500;4380454;4893453;0.171846;heapSort
257000;4390538;4904537;0.171365;heapSort
257500;4399951;4914950;0.188174;heapSort
258000;4409012;4925011;0.199559;heapSort
258500;4417279;4934278;0.181870;heapSort
259000;4427852;4945851;0.170635;heapSort
259500;4435893;4954892;0.184756;heapSort
260000;4445895;4965894;0.174200;heapSort
260500;4454176;4975175;0.177403;heapSort
261000;4464342;4986341;0.202388;heapSort
261500;4472722;4995721;0.182521;heapSort
262000;4482146;5006145;0.193828;heapSort
262500;4491206;5016205;0.177761;heapSort
263000;4500852;5026851;0.178902;heapSort
263500;4509916;5036915;0.186696;heapSort
264000;4518519;5046518;0.177384;heapSort
264500;4527662;5056661;0.179416;heapSort
265000;4537782;5067781;0.177798;heapSort
265500;4547011;5078010;0.183617;heapSort
266000;4556554;5088553;0.203076;heapSort
266500;4565924;5098923;0.200824;heapSort
267000;4575616;5109615;0.194234;heapSort
267500;4584690;5119689;0.187528;heapSort
268000;4593301;5129300;0.180030;heapSort
268500;4603643;5140642;0.191126;heapSort
269000;4613047;5151046;0.191728;heapSort
269500;4622210;5161209;0.188092;heapSort
270000;4631788;5171787;0.236314;heapSort
270500;4640202;5181201;0.211512;heapSort
