562;12984;17493;0.000400;shellSort
563;12641;17159;0.000415;shellSort
564;13437;17962;0.000434;shellSort
565;11130;15664;0.000598;shellSort
566;12739;17281;0.000416;shellSort
567;12489;17040;0.000416;shellSort
568;12925;17482;0.000403;shellSort
569;16255;20821;0.000593;shellSort
570;11296;15870;0.000380;shellSort
571;12898;17481;0.000418;shellSort
572;11849;16439;0.000363;shellSort
573;13180;17779;0.000416;shellSort
574;11539;16146;0.000371;shellSort
575;10580;15196;0.000344;shellSort
576;14771;19390;0.000645;shellSort
577;16446;21074;0.000803;shellSort
578;14106;18742;0.000447;shellSort
579;14625;19270;0.000475;shellSort
580;14972;19624;0.000504;shellSort
581;13401;18062;0.000440;shellSort
582;12168;16837;0.000370;shellSort
583;13473;18151;0.000429;shellSort
584;15994;20678;0.000497;shellSort
585;12600;17293;0.000424;shellSort
586;12322;17023;0.000380;shellSort
587;14286;18996;0.000515;shellSort
588;13954;18671;0.000481;shellSort
589;13317;18043;0.000398;shellSort
590;11799;16533;0.000376;shellSort
591;12405;17148;0.000393;shellSort
592;18420;23168;0.000547;shellSort
593;18317;23074;0.000567;shellSort
594;12475;17240;0.000436;shellSort
595;13476;18250;0.000421;shellSort
596;12771;17552;0.000443;shellSort
597;14007;18797;0.000423;shellSort
598;13042;17840;0.000553;shellSort
599;12276;17083;0.000394;shellSort
600;14355;19168;0.000516;shellSort
601;14949;19771;0.000477;shellSort
602;12228;17058;0.000378;shellSort
603;14884;19723;0.000437;shellSort
604;14230;19076;0.000469;shellSort
605;13394;18249;0.000428;shellSort
606;12749;17612;0.000691;shellSort
607;11562;16434;0.000590;shellSort
608;16640;21516;0.000859;shellSort
609;17682;22567;0.000605;shellSort
610;14954;19847;0.000502;shellSort
611;16674;21576;0.000504;shellSort
612;15335;20244;0.000736;shellSort
613;17032;21950;0.000552;shellSort
614;13141;18067;0.000441;shellSort
615;13318;18253;0.000513;shellSort
616;15262;20203;0.000491;shellSort
617;15848;20798;0.000484;shellSort
618;13651;18609;0.000428;shellSort
619;13210;18177;0.000432;shellSort
620;13139;18113;0.000457;shellSort
621;13333;18316;0.000420;shellSort
622;15100;20091;0.000481;shellSort
623;13437;18437;0.000422;shellSort
624;18867;23872;0.000709;shellSort
625;18392;23406;0.000612;shellSort
626;14654;19676;0.000732;shellSort
627;14735;19766;0.000504;shellSort
628;15273;20311;0.000477;shellSort
629;14614;19661;0.000454;shellSort
630;13497;18552;0.000430;shellSort
631;14241;19305;0.000450;shellSort
632;17008;22078;0.000559;shellSort
633;16193;21272;0.000504;shellSort
634;13913;19000;0.000446;shellSort
635;13887;18983;0.000473;shellSort
636;15306;20409;0.000475;shellSort
637;14555;19667;0.000487;shellSort
638;14099;19219;0.000467;shellSort
639;13998;19127;0.000432;shellSort
640;17884;23015;0.000771;shellSort
641;22620;27760;0.000750;shellSort
642;17320;22468;0.000846;shellSort
643;17853;23010;0.000897;shellSort
644;17179;22343;0.000856;shellSort
645;17130;22303;0.000843;shellSort
646;20430;25611;0.000686;shellSort
647;16119;21309;0.000804;shellSort
648;18602;23798;0.000586;shellSort
649;19921;25126;0.000604;shellSort
650;16576;21789;0.000565;shellSort
651;15653;20875;0.000790;shellSort
652;18749;23978;0.000996;shellSort
653;17223;22461;0.000872;shellSort
654;16393;21639;0.000826;shellSort
655;14741;19996;0.000798;shellSort
656;18364;23624;0.000866;shellSort
657;19726;24995;0.000877;shellSort
658;16632;21909;0.000548;shellSort
659;15691;20977;0.000488;shellSort
660;17952;23245;0.000669;shellSort
661;17793;23095;0.000880;shellSort
662;16031;21341;0.000588;shellSort
663;14989;20308;0.000632;shellSort
664;17857;23182;0.000758;shellSort
665;19593;24927;0.000826;shellSort
666;16860;22202;0.000699;shellSort
667;17690;23041;0.000877;shellSort
668;16657;22015;0.000838;shellSort
669;16619;21986;0.000808;shellSort
670;17166;22541;0.000852;shellSort
671;14428;19812;0.000777;shellSort
672;24143;29531;0.001067;shellSort
673;21449;26846;0.001452;shellSort
674;17358;22763;0.000842;shellSort
675;19454;24868;0.000857;shellSort
676;19925;25346;0.000876;shellSort
677;19125;24555;0.000904;shellSort
678;18478;23916;0.000900;shellSort
679;16606;22053;0.000754;shellSort
680;19591;25044;0.000973;shellSort
681;18410;23872;0.000848;shellSort
682;16959;22429;0.000812;shellSort
683;16597;22076;0.000897;shellSort
684;16613;22099;0.000808;shellSort
685;19529;25024;0.001025;shellSort
686;16014;21517;0.000895;shellSort
687;18394;23906;0.000909;shellSort
688;18990;24507;0.000906;shellSort
689;20744;26270;0.000947;shellSort
690;17858;23392;0.000866;shellSort
691;18160;23703;0.000853;shellSort
692;20739;26289;0.000867;shellSort
693;18540;24099;0.000702;shellSort
694;16001;21568;0.000766;shellSort
695;18157;23733;0.000870;shellSort
696;18896;24478;0.000862;shellSort
697;22712;28303;0.001046;shellSort
698;15861;21460;0.000801;shellSort
699;16988;22596;0.000655;shellSort
700;19018;24633;0.000955;shellSort
701;18222;23846;0.000765;shellSort
702;15860;21492;0.000717;shellSort
703;17079;22720;0.000932;shellSort
704;22445;28089;0.000994;shellSort
705;23950;29603;0.001034;shellSort
706;22312;27973;0.001163;shellSort
707;18594;24264;0.000810;shellSort
708;20314;25991;0.000899;shellSort
709;20794;26480;0.000945;shellSort
710;18798;24492;0.000874;shellSort
711;19815;25518;0.000937;shellSort
712;21070;26779;0.001084;shellSort
713;22462;28180;0.001502;shellSort
714;22225;27951;0.001606;shellSort
715;17824;23559;0.000941;shellSort
716;17406;23148;0.000877;shellSort
717;17798;23549;0.000961;shellSort
718;18125;23884;0.000842;shellSort
719;19742;25510;0.001023;shellSort
720;22297;28070;0.001114;shellSort
721;23123;28905;0.001056;shellSort
722;19656;25446;0.000834;shellSort
723;23023;28822;0.000956;shellSort
724;21172;26978;0.000677;shellSort
725;18058;23873;0.000755;shellSort
726;20715;26538;0.000687;shellSort
727;19533;25365;0.000971;shellSort
728;20527;26365;0.000628;shellSort
729;20613;26460;0.000942;shellSort
730;19070;24925;0.000577;shellSort
731;20231;26095;0.001024;shellSort
732;19939;25810;0.000986;shellSort
733;21132;27012;0.000934;shellSort
734;20644;26532;0.000912;shellSort
735;16734;22631;0.000906;shellSort
736;28829;34730;0.001321;shellSort
737;22818;28728;0.000683;shellSort
738;22516;28434;0.001136;shellSort
739;21891;27818;0.001152;shellSort
740;25311;31245;0.001256;shellSort
741;20626;26569;0.000727;shellSort
742;18863;24814;0.000924;shellSort
743;22016;27976;0.001102;shellSort
744;25429;31395;0.001209;shellSort
745;22307;28282;0.001096;shellSort
746;21725;27708;0.000688;shellSort
747;18431;24423;0.000616;shellSort
748;20642;26641;0.000903;shellSort
749;23001;29009;0.001121;shellSort
750;17915;23931;0.000719;shellSort
751;17253;23278;0.000729;shellSort
752;27210;33240;0.001418;shellSort
753;23797;29836;0.001228;shellSort
754;19125;25172;0.001002;shellSort
755;24519;30575;0.001207;shellSort
756;21428;27491;0.000807;shellSort
757;20668;26740;0.000981;shellSort
758;17060;23140;0.000607;shellSort
759;21291;27380;0.000832;shellSort
760;26243;32338;0.000838;shellSort
761;24188;30292;0.000764;shellSort
762;21758;27870;0.000831;shellSort
763;20173;26294;0.000967;shellSort
764;19904;26032;0.000959;shellSort
765;21719;27856;0.001035;shellSort
766;19132;25277;0.000902;shellSort
767;19963;26117;0.000861;shellSort
768;27099;33254;0.001259;shellSort
769;27749;33913;0.001183;shellSort
770;26125;32297;0.001320;shellSort
771;25444;31625;0.001049;shellSort
772;25213;31401;0.001233;shellSort
773;29594;35791;0.001459;shellSort
774;22776;28981;0.001106;shellSort
775;21230;27444;0.000956;shellSort
776;24883;31103;0.001315;shellSort
777;23471;29700;0.001220;shellSort
778;20461;26698;0.000925;shellSort
779;21789;28035;0.001081;shellSort
780;23048;29301;0.001136;shellSort
781;22441;28703;0.001155;shellSort
782;17993;24263;0.000946;shellSort
783;21339;27618;0.001081;shellSort
784;28491;34775;0.001446;shellSort
785;24327;30620;0.001132;shellSort
786;23848;30149;0.000861;shellSort
787;23730;30040;0.001062;shellSort
788;24055;30372;0.001133;shellSort
789;21858;28184;0.001035;shellSort
