Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
34000;0;578016999;2.267893;exchangeSort
35000;0;612517499;2.410189;exchangeSort
36000;0;648017999;2.544518;exchangeSort
37000;0;684518499;2.757883;exchangeSort
38000;0;722018999;2.928945;exchangeSort
39000;0;760519499;3.009648;exchangeSort
40000;0;800019999;3.094633;exchangeSort
41000;0;840520499;3.259012;exchangeSort
42000;0;882020999;3.374672;exchangeSort
43000;0;924521499;3.525933;exchangeSort
44000;0;968021999;3.703202;exchangeSort
45000;0;1012522499;3.880720;exchangeSort
46000;0;1058022999;4.042078;exchangeSort
47000;0;1104523499;4.213671;exchangeSort
48000;0;1152023999;4.400214;exchangeSort
49000;0;1200524499;4.629381;exchangeSort
50000;0;1250024999;4.799643;exchangeSort
51000;0;1300525499;4.996606;exchangeSort
52000;0;1352025999;5.152706;exchangeSort
53000;0;1404526499;5.360424;exchangeSort
54000;0;1458026999;5.560688;exchangeSort
55000;0;1512527499;5.771063;exchangeSort
56000;0;1568027999;5.970363;exchangeSort
57000;0;1624528499;6.197202;exchangeSort
58000;0;1682028999;6.406262;exchangeSort
59000;0;1740529499;6.648519;exchangeSort
60000;0;1800029999;6.849729;exchangeSort
61000;0;1860530499;7.119962;exchangeSort
62000;0;1922030999;7.339035;exchangeSort
63000;0;1984531499;7.612125;exchangeSort
64000;0;2048031999;7.825800;exchangeSort
65000;0;2112532499;8.094213;exchangeSort
66000;0;2178032999;8.352360;exchangeSort
67000;0;2244533499;8.600777;exchangeSort
68000;0;2312033999;8.838941;exchangeSort
69000;0;2380534499;9.113243;exchangeSort
70000;0;2450034999;9.411910;exchangeSort
71000;0;2520535499;9.675361;exchangeSort
72000;0;2592035999;9.935276;exchangeSort
73000;0;2664536499;10.213754;exchangeSort
74000;0;2738036999;10.507742;exchangeSort
75000;0;2812537499;11.112391;exchangeSort
76000;0;2888037999;11.566609;exchangeSort
77000;0;2964538499;11.418755;exchangeSort
78000;0;3042038999;11.730578;exchangeSort
79000;0;3120539499;11.683706;exchangeSort
80000;0;3200039999;11.975961;exchangeSort
81000;0;3280540499;12.261699;exchangeSort
82000;0;3362040999;12.556695;exchangeSort
83000;0;3444541499;12.888167;exchangeSort
84000;0;3528041999;13.192290;exchangeSort
85000;0;3612542499;13.515331;exchangeSort
86000;0;3698042999;13.829844;exchangeSort
87000;0;3784543499;14.154260;exchangeSort
88000;0;3872043999;14.476970;exchangeSort
89000;0;3960544499;14.804382;exchangeSort
90000;0;4050044999;15.153485;exchangeSort
91000;0;4140545499;15.492944;exchangeSort
92000;0;4232045999;15.818598;exchangeSort
93000;0;29579203;16.175568;exchangeSort
94000;0;123079703;16.512010;exchangeSort
95000;0;217580203;16.875077;exchangeSort
