Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
37300;0;37299;0.000353;insertionSort
37400;0;37399;0.000376;insertionSort
37500;0;37499;0.000334;insertionSort
37600;0;37599;0.000318;insertionSort
37700;0;37699;0.000316;insertionSort
37800;0;37799;0.001085;insertionSort
37900;0;37899;0.000324;insertionSort
38000;0;37999;0.000388;insertionSort
38100;0;38099;0.000328;insertionSort
38200;0;38199;0.000326;insertionSort
38300;0;38299;0.000347;insertionSort
38400;0;38399;0.000324;insertionSort
38500;0;38499;0.001443;insertionSort
38600;0;38599;0.000323;insertionSort
38700;0;38699;0.000444;insertionSort
38800;0;38799;0.000507;insertionSort
38900;0;38899;0.000329;insertionSort
39000;0;38999;0.000393;insertionSort
39100;0;39099;0.000336;insertionSort
39200;0;39199;0.000329;insertionSort
39300;0;39299;0.000324;insertionSort
39400;0;39399;0.000365;insertionSort
39500;0;39499;0.000339;insertionSort
39600;0;39599;0.000379;insertionSort
39700;0;39699;0.000335;insertionSort
39800;0;39799;0.000339;insertionSort
39900;0;39899;0.000887;insertionSort
40000;0;39999;0.000333;insertionSort
40100;0;40099;0.000372;insertionSort
40200;0;40199;0.000339;insertionSort
40300;0;40299;0.000334;insertionSort
40400;0;40399;0.000404;insertionSort
40500;0;40499;0.000348;insertionSort
40600;0;40599;0.000359;insertionSort
40700;0;40699;0.000409;insertionSort
40800;0;40799;0.000347;insertionSort
40900;0;40899;0.000349;insertionSort
41000;0;40999;0.000358;insertionSort
41100;0;41099;0.000586;insertionSort
41200;0;41199;0.000340;insertionSort
41300;0;41299;0.000412;insertionSort
41400;0;41399;0.000476;insertionSort
41500;0;41499;0.000349;insertionSort
41600;0;41599;0.000363;insertionSort
41700;0;41699;0.000358;insertionSort
41800;0;41799;0.000544;insertionSort
41900;0;41899;0.000357;insertionSort
42000;0;41999;0.000423;insertionSort
42100;0;42099;0.000390;insertionSort
42400;0;42399;0.000366;insertionSort
42500;0;42499;0.000431;insertionSort
42600;0;42599;0.000441;insertionSort
42700;0;42699;0.000363;insertionSort
42800;0;42799;0.000377;insertionSort
42900;0;42899;0.000363;insertionSort
43000;0;42999;0.000434;insertionSort
43100;0;43099;0.000388;insertionSort
43200;0;43199;0.000370;insertionSort
43300;0;43299;0.000459;insertionSort
43400;0;43399;0.000442;insertionSort
43500;0;43499;0.000369;insertionSort
43600;0;43599;0.000364;insertionSort
43700;0;43699;0.000367;insertionSort
43800;0;43799;0.000531;insertionSort
43900;0;43899;0.000378;insertionSort
44000;0;43999;0.000486;insertionSort
44100;0;44099;0.000461;insertionSort
44200;0;44199;0.000416;insertionSort
44300;0;44299;0.000387;insertionSort
44400;0;44399;0.000371;insertionSort
44500;0;44499;0.000398;insertionSort
44600;0;44599;0.000370;insertionSort
44700;0;44699;0.000379;insertionSort
44800;0;44799;0.000501;insertionSort
44900;0;44899;0.000442;insertionSort
45000;0;44999;0.000412;insertionSort
45100;0;45099;0.000520;insertionSort
45200;0;45199;0.000427;insertionSort
45300;0;45299;0.000389;insertionSort
45400;0;45399;0.000385;insertionSort
45500;0;45499;0.000481;insertionSort
45600;0;45599;0.000423;insertionSort
45700;0;45699;0.000392;insertionSort
45800;0;45799;0.000388;insertionSort
45900;0;45899;0.000384;insertionSort
46000;0;45999;0.000452;insertionSort
46100;0;46099;0.001573;insertionSort
46200;0;46199;0.001833;insertionSort
46300;0;46299;0.000623;insertionSort
46400;0;46399;0.000539;insertionSort
46500;0;46499;0.000904;insertionSort
46600;0;46599;0.000393;insertionSort
46700;0;46699;0.000442;insertionSort
46800;0;46799;0.000446;insertionSort
46900;0;46899;0.000407;insertionSort
47000;0;46999;0.000394;insertionSort
47100;0;47099;0.000394;insertionSort
47200;0;47199;0.000396;insertionSort
47300;0;47299;0.000401;insertionSort
47400;0;47399;0.000431;insertionSort
47500;0;47499;0.000402;insertionSort
47600;0;47599;0.000401;insertionSort
47700;0;47699;0.000427;insertionSort
47800;0;47799;0.000414;insertionSort
47900;0;47899;0.000435;insertionSort
48200;0;48199;0.000479;insertionSort
48300;0;48299;0.000438;insertionSort
48400;0;48399;0.000419;insertionSort
48500;0;48499;0.000488;insertionSort
48600;0;48599;0.000414;insertionSort
48700;0;48699;0.000447;insertionSort
48800;0;48799;0.000403;insertionSort
48900;0;48899;0.000483;insertionSort
49000;0;48999;0.000399;insertionSort
49100;0;49099;0.000487;insertionSort
49200;0;49199;0.000404;insertionSort
49300;0;49299;0.000406;insertionSort
49400;0;49399;0.000421;insertionSort
49500;0;49499;0.000416;insertionSort
49600;0;49599;0.000418;insertionSort
49700;0;49699;0.000433;insertionSort
49800;0;49799;0.000503;insertionSort
49900;0;49899;0.000496;insertionSort
50000;0;49999;0.000419;insertionSort
50100;0;50099;0.000506;insertionSort
50200;0;50199;0.000422;insertionSort
50300;0;50299;0.000504;insertionSort
50400;0;50399;0.000452;insertionSort
50500;0;50499;0.000427;insertionSort
50600;0;50599;0.000432;insertionSort
50700;0;50699;0.000431;insertionSort
50800;0;50799;0.000430;insertionSort
50900;0;50899;0.000436;insertionSort
51000;0;50999;0.000500;insertionSort
51100;0;51099;0.000441;insertionSort
51200;0;51199;0.000512;insertionSort
51300;0;51299;0.000438;insertionSort
51400;0;51399;0.000431;insertionSort
51500;0;51499;0.000474;insertionSort
51600;0;51599;0.000465;insertionSort
51700;0;51699;0.000421;insertionSort
51800;0;51799;0.000445;insertionSort
51900;0;51899;0.000439;insertionSort
52000;0;51999;0.000531;insertionSort
52100;0;52099;0.000446;insertionSort
52200;0;52199;0.000598;insertionSort
52300;0;52299;0.000441;insertionSort
52400;0;52399;0.000522;insertionSort
52500;0;52499;0.000519;insertionSort
52600;0;52599;0.000441;insertionSort
52700;0;52699;0.000601;insertionSort
52800;0;52799;0.000539;insertionSort
52900;0;52899;0.000572;insertionSort
53000;0;52999;0.000527;insertionSort
53100;0;53099;0.000493;insertionSort
53200;0;53199;0.000478;insertionSort
53300;0;53299;0.000483;insertionSort
53400;0;53399;0.000440;insertionSort
53500;0;53499;0.000475;insertionSort
53600;0;53599;0.000452;insertionSort
53700;0;53699;0.000543;insertionSort
53800;0;53799;0.000460;insertionSort
53900;0;53899;0.000454;insertionSort
54000;0;53999;0.000454;insertionSort
54100;0;54099;0.000587;insertionSort
54200;0;54199;0.000560;insertionSort
54300;0;54299;0.000547;insertionSort
54400;0;54399;0.000495;insertionSort
54500;0;54499;0.001428;insertionSort
54600;0;54599;0.000467;insertionSort
54700;0;54699;0.000547;insertionSort
54800;0;54799;0.000463;insertionSort
54900;0;54899;0.000455;insertionSort
55000;0;54999;0.000602;insertionSort
55100;0;55099;0.000579;insertionSort
55200;0;55199;0.000468;insertionSort
55300;0;55299;0.000548;insertionSort
55400;0;55399;0.000461;insertionSort
55500;0;55499;0.000579;insertionSort
55600;0;55599;0.000473;insertionSort
55700;0;55699;0.000474;insertionSort
55800;0;55799;0.000476;insertionSort
55900;0;55899;0.000511;insertionSort
56000;0;55999;0.000477;insertionSort
56100;0;56099;0.000472;insertionSort
56200;0;56199;0.000538;insertionSort
56300;0;56299;0.000532;insertionSort
56400;0;56399;0.000574;insertionSort
56500;0;56499;0.000485;insertionSort
56600;0;56599;0.000723;insertionSort
56700;0;56699;0.000673;insertionSort
56800;0;56799;0.000485;insertionSort
56900;0;56899;0.000558;insertionSort
57000;0;56999;0.000562;insertionSort
57100;0;57099;0.000567;insertionSort
57200;0;57199;0.000470;insertionSort
57300;0;57299;0.000578;insertionSort
57400;0;57399;0.000484;insertionSort
57500;0;57499;0.000572;insertionSort
57600;0;57599;0.000594;insertionSort
57700;0;57699;0.000512;insertionSort
57800;0;57799;0.000611;insertionSort
57900;0;57899;0.000495;insertionSort
58000;0;57999;0.000496;insertionSort
58100;0;58099;0.000477;insertionSort
58400;0;58399;0.000475;insertionSort
58500;0;58499;0.000482;insertionSort
58600;0;58599;0.000592;insertionSort
58700;0;58699;0.000529;insertionSort
58800;0;58799;0.000577;insertionSort
58900;0;58899;0.000543;insertionSort
59000;0;58999;0.000496;insertionSort
59100;0;59099;0.000483;insertionSort
59200;0;59199;0.000499;insertionSort
59300;0;59299;0.000587;insertionSort
59400;0;59399;0.000497;insertionSort
59500;0;59499;0.000585;insertionSort
59600;0;59599;0.000604;insertionSort
59700;0;59699;0.000822;insertionSort
59800;0;59799;0.000505;insertionSort
59900;0;59899;0.000527;insertionSort
60000;0;59999;0.000619;insertionSort
60100;0;60099;0.000512;insertionSort
60200;0;60199;0.000513;insertionSort
60300;0;60299;0.000727;insertionSort
60400;0;60399;0.000511;insertionSort
60500;0;60499;0.000587;insertionSort
60600;0;60599;0.000517;insertionSort
60700;0;60699;0.000661;insertionSort
60800;0;60799;0.000705;insertionSort
60900;0;60899;0.000549;insertionSort
61000;0;60999;0.000607;insertionSort
61100;0;61099;0.000516;insertionSort
61200;0;61199;0.000504;insertionSort
61300;0;61299;0.000580;insertionSort
61400;0;61399;0.000516;insertionSort
61500;0;61499;0.000508;insertionSort
61600;0;61599;0.000545;insertionSort
61700;0;61699;0.001169;insertionSort
61800;0;61799;0.000531;insertionSort
61900;0;61899;0.000781;insertionSort
62000;0;61999;0.000523;insertionSort
62100;0;62099;0.000614;insertionSort
62200;0;62199;0.000531;insertionSort
62300;0;62299;0.000511;insertionSort
62400;0;62399;0.000531;insertionSort
62500;0;62499;0.001182;insertionSort
62600;0;62599;0.000524;insertionSort
62700;0;62699;0.000570;insertionSort
62800;0;62799;0.000532;insertionSort
62900;0;62899;0.000536;insertionSort
63000;0;62999;0.000620;insertionSort
63100;0;63099;0.000685;insertionSort
63200;0;63199;0.000569;insertionSort
63300;0;63299;0.000603;insertionSort
63400;0;63399;0.000712;insertionSort
63500;0;63499;0.000538;insertionSort
63600;0;63599;0.000779;insertionSort
63700;0;63699;0.000589;insertionSort
63800;0;63799;0.000552;insertionSort
63900;0;63899;0.000552;insertionSort
64000;0;63999;0.000584;insertionSort
64100;0;64099;0.000638;insertionSort
64200;0;64199;0.000547;insertionSort
64300;0;64299;0.000543;insertionSort
64400;0;64399;0.000590;insertionSort
64500;0;64499;0.000641;insertionSort
64600;0;64599;0.000688;insertionSort
64700;0;64699;0.000800;insertionSort
64800;0;64799;0.000550;insertionSort
64900;0;64899;0.000536;insertionSort
65000;0;64999;0.000870;insertionSort
65100;0;65099;0.000658;insertionSort
65200;0;65199;0.000552;insertionSort
65300;0;65299;0.000589;insertionSort
65400;0;65399;0.000634;insertionSort
65500;0;65499;0.001523;insertionSort
65600;0;65599;0.000589;insertionSort
65700;0;65699;0.000547;insertionSort
65800;0;65799;0.000558;insertionSort
65900;0;65899;0.000566;insertionSort
66000;0;65999;0.000561;insertionSort
66100;0;66099;0.001025;insertionSort
66200;0;66199;0.000669;insertionSort
66300;0;66299;0.000560;insertionSort
66400;0;66399;0.000655;insertionSort
66500;0;66499;0.000989;insertionSort
66600;0;66599;0.000563;insertionSort
66700;0;66699;0.000567;insertionSort
66800;0;66799;0.000571;insertionSort
66900;0;66899;0.000557;insertionSort
67000;0;66999;0.000582;insertionSort
67100;0;67099;0.001555;insertionSort
67200;0;67199;0.000592;insertionSort
67300;0;67299;0.000612;insertionSort
67400;0;67399;0.000558;insertionSort
67500;0;67499;0.000564;insertionSort
67600;0;67599;0.000576;insertionSort
67700;0;67699;0.000565;insertionSort
67800;0;67799;0.000573;insertionSort
67900;0;67899;0.000568;insertionSort
68000;0;67999;0.000577;insertionSort
68100;0;68099;0.000654;insertionSort
68200;0;68199;0.000602;insertionSort
68300;0;68299;0.000592;insertionSort
68400;0;68399;0.000596;insertionSort
68500;0;68499;0.000625;insertionSort
68600;0;68599;0.000616;insertionSort
68700;0;68699;0.000585;insertionSort
68800;0;68799;0.000587;insertionSort
68900;0;68899;0.000606;insertionSort
69200;0;69199;0.000587;insertionSort
69300;0;69299;0.000591;insertionSort
69400;0;69399;0.000979;insertionSort
69500;0;69499;0.000695;insertionSort
69600;0;69599;0.000671;insertionSort
69700;0;69699;0.000589;insertionSort
69800;0;69799;0.000590;insertionSort
69900;0;69899;0.000931;insertionSort
70000;0;69999;0.000596;insertionSort
70100;0;70099;0.000709;insertionSort
70200;0;70199;0.000591;insertionSort
70300;0;70299;0.000582;insertionSort
70400;0;70399;0.001225;insertionSort
70500;0;70499;0.000596;insertionSort
70600;0;70599;0.000619;insertionSort
70700;0;70699;0.000699;insertionSort
70800;0;70799;0.000610;insertionSort
70900;0;70899;0.000601;insertionSort
71000;0;70999;0.000585;insertionSort
71100;0;71099;0.000598;insertionSort
71200;0;71199;0.000692;insertionSort
71300;0;71299;0.000705;insertionSort
71400;0;71399;0.000650;insertionSort
71500;0;71499;0.000721;insertionSort
71600;0;71599;0.000721;insertionSort
71700;0;71699;0.000607;insertionSort
71800;0;71799;0.000604;insertionSort
71900;0;71899;0.000611;insertionSort
72000;0;71999;0.000718;insertionSort
72100;0;72099;0.000609;insertionSort
72200;0;72199;0.000616;insertionSort
72300;0;72299;0.000591;insertionSort
72400;0;72399;0.000704;insertionSort
72500;0;72499;0.000658;insertionSort
72600;0;72599;0.000625;insertionSort
72700;0;72699;0.000620;insertionSort
72800;0;72799;0.000698;insertionSort
72900;0;72899;0.000597;insertionSort
73000;0;72999;0.000618;insertionSort
73100;0;73099;0.000627;insertionSort
73200;0;73199;0.000621;insertionSort
73300;0;73299;0.000628;insertionSort
73400;0;73399;0.000604;insertionSort
73500;0;73499;0.000911;insertionSort
73600;0;73599;0.000622;insertionSort
73700;0;73699;0.000664;insertionSort
73800;0;73799;0.000635;insertionSort
73900;0;73899;0.000601;insertionSort
74000;0;73999;0.000734;insertionSort
74100;0;74099;0.000740;insertionSort
74200;0;74199;0.000687;insertionSort
74300;0;74299;0.000682;insertionSort
74400;0;74399;0.000632;insertionSort
74500;0;74499;0.001287;insertionSort
74600;0;74599;0.000656;insertionSort
