Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
74100;1187624;1335823;0.152458;heapSort
74200;1189420;1337819;0.179696;heapSort
74300;1191208;1339807;0.166020;heapSort
74400;1192994;1341793;0.150785;heapSort
74500;1194794;1343793;0.196026;heapSort
74600;1196574;1345773;0.127331;heapSort
74700;1198370;1347769;0.133199;heapSort
74800;1200148;1349747;0.117730;heapSort
74900;1201932;1351731;0.123788;heapSort
75000;1203722;1353721;0.123132;heapSort
75100;1205506;1355705;0.123619;heapSort
75200;1207288;1357687;0.117118;heapSort
75300;1209068;1359667;0.133090;heapSort
75400;1210862;1361661;0.119241;heapSort
75500;1212676;1363675;0.141227;heapSort
75600;1214466;1365665;0.132036;heapSort
75700;1216238;1367637;0.139919;heapSort
75800;1218014;1369613;0.132903;heapSort
75900;1219822;1371621;0.130449;heapSort
76000;1221610;1373609;0.112411;heapSort
76100;1223402;1375601;0.125872;heapSort
76200;1225184;1377583;0.152097;heapSort
76300;1226982;1379581;0.123922;heapSort
76400;1228752;1381551;0.141095;heapSort
76500;1230552;1383551;0.139149;heapSort
76600;1232354;1385553;0.139551;heapSort
76700;1234138;1387537;0.131855;heapSort
76800;1235902;1389501;0.149006;heapSort
76900;1237680;1391479;0.147357;heapSort
77000;1239504;1393503;0.137480;heapSort
77100;1241280;1395479;0.126576;heapSort
77200;1243070;1397469;0.126284;heapSort
77300;1244848;1399447;0.128286;heapSort
77400;1246630;1401429;0.147899;heapSort
77500;1248438;1403437;0.141979;heapSort
77600;1250210;1405409;0.142848;heapSort
77700;1251998;1407397;0.128943;heapSort
77800;1253814;1409413;0.142001;heapSort
77900;1255588;1411387;0.141588;heapSort
78000;1257372;1413371;0.158849;heapSort
78100;1259170;1415369;0.147423;heapSort
78200;1260948;1417347;0.138188;heapSort
78300;1262742;1419341;0.144343;heapSort
78400;1264520;1421319;0.114958;heapSort
78500;1266316;1423315;0.158758;heapSort
78600;1268106;1425305;0.134026;heapSort
78700;1269898;1427297;0.125649;heapSort
78800;1271694;1429293;0.124502;heapSort
78900;1273474;1431273;0.114094;heapSort
79000;1275266;1433265;0.119478;heapSort
79100;1277042;1435241;0.108384;heapSort
79200;1278808;1437207;0.115414;heapSort
79300;1280616;1439215;0.133208;heapSort
79400;1282416;1441215;0.197537;heapSort
79500;1284208;1443207;0.141076;heapSort
79700;1287780;1447179;0.142483;heapSort
79800;1289564;1449163;0.122138;heapSort
79900;1291358;1451157;0.152870;heapSort
80000;1293150;1453149;0.142453;heapSort
80100;1294938;1455137;0.130728;heapSort
80200;1296716;1457115;0.156768;heapSort
80300;1298504;1459103;0.155974;heapSort
80400;1300302;1461101;0.185016;heapSort
80500;1302074;1463073;0.171720;heapSort
80600;1303880;1465079;0.128702;heapSort
80700;1305680;1467079;0.137358;heapSort
80800;1307456;1469055;0.131328;heapSort
80900;1309244;1471043;0.126245;heapSort
81000;1311030;1473029;0.148817;heapSort
81100;1312816;1475015;0.146428;heapSort
81200;1314610;1477009;0.140456;heapSort
81300;1316382;1478981;0.138011;heapSort
81400;1318186;1480985;0.156595;heapSort
81500;1319982;1482981;0.177273;heapSort
81600;1321760;1484959;0.128336;heapSort
81700;1323550;1486949;0.141302;heapSort
81800;1325338;1488937;0.152611;heapSort
81900;1327132;1490931;0.170509;heapSort
82000;1328938;1492937;0.139818;heapSort
82100;1330694;1494893;0.157124;heapSort
82200;1332496;1496895;0.201278;heapSort
82300;1334288;1498887;0.151961;heapSort
82400;1336100;1500899;0.135169;heapSort
82500;1337846;1502845;0.116331;heapSort
82600;1339654;1504853;0.112082;heapSort
82700;1341446;1506845;0.103630;heapSort
82800;1343220;1508819;0.116904;heapSort
82900;1345010;1510809;0.106965;heapSort
83000;1346800;1512799;0.106433;heapSort
83100;1348616;1514815;0.103737;heapSort
83200;1350376;1516775;0.122608;heapSort
83300;1352164;1518763;0.104278;heapSort
83400;1353960;1520759;0.110911;heapSort
83500;1355754;1522753;0.111613;heapSort
83600;1357538;1524737;0.121057;heapSort
83700;1359328;1526727;0.106522;heapSort
83800;1361098;1528697;0.094139;heapSort
83900;1362912;1530711;0.097502;heapSort
84000;1364678;1532677;0.098187;heapSort
84100;1366470;1534669;0.088198;heapSort
84200;1368276;1536675;0.108089;heapSort
84300;1370062;1538661;0.090455;heapSort
